temperature_K,zero_vibr_energy,log10_k_diss_level_0,log10_k_diss_level_1,log10_k_diss_level_2,log10_k_diss_level_3,log10_k_diss_level_4,log10_k_diss_level_5,log10_k_diss_level_6,log10_k_diss_level_7,log10_k_diss_level_8,log10_k_diss_level_9,log10_k_diss_level_10,log10_k_diss_level_11,log10_k_diss_level_12,log10_k_diss_level_13,log10_k_diss_level_14,log10_k_diss_level_15,log10_k_diss_level_16,log10_k_diss_level_17,log10_k_diss_level_18,log10_k_diss_level_19,log10_k_diss_level_20,log10_k_diss_level_21,log10_k_diss_level_22,log10_k_diss_level_23,log10_k_diss_level_24,log10_k_diss_level_25,log10_k_diss_level_26,log10_k_diss_level_27,log10_k_diss_level_28,log10_k_diss_level_29,log10_k_diss_level_30,log10_k_diss_level_31,log10_k_diss_level_32,log10_k_diss_level_33,log10_k_diss_level_34,log10_k_diss_level_35,log10_k_diss_level_36,log10_k_diss_level_37,log10_k_diss_level_38,log10_k_diss_level_39,log10_k_diss_level_40,log10_k_diss_level_41,log10_k_diss_level_42,log10_k_diss_level_43,log10_k_diss_level_44,log10_k_diss_level_45,log10_k_diss_level_46,reaction_N2N,reaction_N2N2,reaction_N2O,reaction_NON,reaction_NOO,reaction_O2O,reaction_O2O2
1600,0.117307957868172,-30.530514932423504,-29.772449174727882,-29.02575814109565,-28.29044183152682,-27.56650024602139,-26.853933384579353,-26.152741247200677,-25.462923833885426,-24.784481144633574,-24.11741317944512,-23.461719938320023,-22.81740142125836,-22.184457628260088,-21.562888559325213,-20.952694214453704,-20.35387459364562,-19.7664296969009,-19.19035952421961,-18.62566407560168,-18.07234335104718,-17.530397350556044,-16.999826074128336,-16.480629521763994,-15.972807693463045,-15.476360589225525,-14.991288209051365,-14.517590552940604,-14.055267620893238,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
1650,0.117307957868172,-29.898658309324308,-29.162746232362814,-28.43787646502338,-27.72404900730601,-27.021263859210713,-26.329521020737463,-25.648820491886248,-24.97916227265712,-24.320546363050056,-23.672972763065054,-23.03644147270208,-22.4109524919612,-21.79650582084238,-21.19310145934562,-20.60073940747089,-20.019419665218255,-19.44914223258765,-18.889907109579134,-18.34171429619265,-17.804563792428258,-17.278455598285895,-16.763389713765623,-16.25936613886739,-15.766384873591209,-15.28444591793712,-14.813549271905062,-14.353694935495067,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
1700,0.117307957868172,-29.303816498928295,-28.58875540741594,-27.884423757936613,-27.190821550490323,-26.50794878507708,-25.83580546169686,-25.174391580349646,-24.523707141035494,-23.88375214375438,-23.254526588506298,-22.63603047529122,-22.028263804109212,-21.431226574960235,-20.84491878784429,-20.269340442761354,-19.70449153971148,-19.15037207869461,-18.606982059710806,-18.074321482760006,-17.55239034784227,-17.04118865495754,-16.540716404105872,-16.050973595287214,-15.57196022850159,-15.103676303749024,-14.64612182102947,-14.199296780342943,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
1750,0.117307957868172,-28.742817003244785,-28.047415861100113,-27.362449164813157,-26.687916914383923,-26.02381910981242,-25.370155751098622,-24.726926838242516,-24.09413237124416,-23.47177235010352,-22.859846774820607,-22.258355645395376,-21.667298961827896,-21.08667672411814,-20.516488932266096,-19.956735586271744,-19.40741668613514,-18.86853223185623,-18.340082223435065,-17.822066660871588,-17.314485544165862,-16.817338873317826,-16.330626648327538,-15.854348869194943,-15.388505535920066,-14.933096648502934,-14.488122206943494,-14.053582211241773,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
1800,0.117307957868172,-28.212840060996463,-27.53600708476385,-26.869329940348585,-26.212808627750682,-25.56644314697014,-24.93023349800695,-24.304179680861083,-23.6882816955326,-23.082539542021472,-22.486953220327702,-21.90152273045126,-21.326248072392197,-20.761129246150492,-20.206166251726142,-19.66135908911912,-19.12670775832948,-18.60221225935717,-18.087872592202245,-17.583688756864642,-17.089660753344425,-16.605788581641534,-16.132072241756028,-15.668511733687852,-15.215107057437027,-14.771858213003588,-14.338765200387476,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
1850,0.117307957868172,-27.711370940676208,-27.052102869512673,-26.402727069985417,-25.763243542094454,-25.133652285839784,-24.51395330122139,-23.904146588239257,-23.30423214689344,-22.714209977183906,-22.13408007911066,-21.563842452673672,-21.003497097873,-20.453044014708613,-19.912483203180514,-19.381814663288672,-18.861038395033145,-18.350154398413874,-17.84916267343092,-17.358063220084226,-16.87685603837384,-16.405541128299717,-15.944118489861909,-15.49258812306036,-15.050950027895096,-14.619204204366145,-14.197350652473453,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
1900,0.117307957868172,-27.23615977241458,-26.593532549920457,-25.96054790428367,-25.337205835504225,-24.723506343582127,-24.11944942851736,-23.525035090309906,-22.940263328959816,-22.365134144467067,-21.79964753683166,-21.24380350605356,-20.69760205213283,-20.161043175069434,-19.63412687486338,-19.11685315151464,-18.609222005023263,-18.111233435389202,-17.622887442612505,-17.144184026693118,-16.675123187631097,-16.21570492542639,-15.765929240079052,-15.325796131589026,-14.895305599956336,-14.474457645181012,-14.063252267263,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
1950,0.117307957868172,-26.785187564557685,-26.158348215244388,-25.540914546847468,-24.932886559366924,-24.33426425280277,-23.74504762715499,-23.165236682423554,-22.594831418608525,-22.033831835709872,-21.482237933727603,-20.94004971266168,-20.407267172512164,-19.883890313279025,-19.369919134962263,-18.865353637561853,-18.370193821077848,-17.88443968551019,-17.408091230858943,-16.941148457124044,-16.48361136430555,-16.035479952403406,-15.596754221417669,-15.167434171348285,-14.747519802195276,-14.33701111395867,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
2000,0.117307957868172,-26.35663732184027,-25.74479684303958,-25.142136988144564,-24.548657757155222,-23.964359150071562,-23.389241166893573,-22.82330380762123,-22.266547072254586,-21.71897096079362,-21.180575473238328,-20.651360609588682,-20.13132636984474,-19.62047275400647,-19.118799762073873,-18.62630739404693,-18.14299564992568,-17.66886452971009,-17.203914033400192,-16.748144160995942,-16.301554912497394,-15.864146287904497,-15.435918287217298,-15.01687091043575,-14.607004157559878,-14.206318028589703,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
2050,0.117307957868172,-25.948869393510453,-25.351296514124137,-24.762690174304844,-24.183050374052584,-23.612377113367362,-23.050670392249163,-22.497930210697966,-21.954156568713827,-21.419349466296715,-20.893508903446637,-20.376634880163557,-19.86872739644754,-19.36978645229855,-18.879812047716587,-18.398804182701628,-17.926762857253728,-17.46368807137283,-17.00957982505899,-16.56443811831215,-16.128262951132367,-15.701054323519589,-15.282812235473866,-14.87353668699515,-14.473227678083461,-14.081885208738829,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
2100,0.117307957868172,-25.560400345895438,-24.976416028150858,-24.401194354549293,-23.83473532509075,-23.277038939775235,-22.72810519860273,-22.187934101573223,-21.656525648686756,-21.133879839943308,-20.619996675342882,-20.11487615488545,-19.618518278571063,-19.130923046399694,-18.652090458371344,-18.182020514485988,-17.720713214743675,-17.26816855914436,-16.82438654768809,-16.38936718037481,-15.963110457204573,-15.545616378177334,-15.136884943293138,-14.73691615255194,-14.345710005953759,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
2150,0.117307957868172,-25.189884785240316,-24.6188573657768,-24.056398173097165,-23.50250720720141,-22.957184468089544,-22.420429955761552,-21.892243670217415,-21.37262561145718,-20.86157577948083,-20.359094174288362,-19.86518079587975,-19.37983564425504,-18.90305871941421,-18.434850021357263,-17.975209550084173,-17.524137305594987,-17.081633287889655,-16.64769749696823,-16.22232993283066,-15.805530595476997,-15.39729948490719,-14.997636601121286,-14.606541944119243,-14.224015513901078,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
2200,0.117307957868172,-24.836099661114343,-24.277440544218816,-23.727164068585843,-23.18527023421542,-22.651759041107557,-22.12663048926224,-21.60988457867945,-21.101521309359235,-20.60154068130157,-20.10994269450646,-19.626727348973876,-19.15189464470387,-18.685444581696416,-18.227377159951512,-17.777692379469133,-17.336390240249337,-16.903470742292065,-16.478933885597367,-16.0627796701652,-15.655008095995607,-15.255619163088541,-14.864612871444052,-14.481989221062094,-14.107748211942685,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
2250,0.117307957868172,-24.49793066423755,-23.951090493609545,-23.412455621775905,-22.88202604873664,-22.359801774491753,-21.84578279904123,-21.339969122385057,-20.842360744523276,-20.352957665455865,-19.87175988518283,-19.398767403704138,-18.93398022101984,-18.477398337129916,-18.02902175203436,-17.588850465733152,-17.156884478226342,-16.733123789513876,-16.317568399595803,-15.91021830847208,-15.51107351614275,-15.12013402260777,-14.737399827867183,-14.362870931920945,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
2300,0.117307957868172,-24.174360399780976,-23.63882564641013,-23.11132655483262,-22.591863125048448,-22.08043535705762,-21.57704325086012,-21.08168680645594,-20.59436602384512,-20.115080903027632,-19.64383144400349,-19.180617646772653,-18.725439511335182,-18.278297037691047,-17.839190225840248,-17.408119075782764,-16.98508358751864,-16.570083761047837,-16.163119596370386,-15.764191093486252,-15.373298252395479,-14.990441073098019,-14.615619555593922,-14.248833699883138,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
2350,0.117307957868172,-23.864458071518893,-23.339747984554222,-22.822911136014994,-22.313947525901213,-21.812857154212885,-21.319640020949997,-20.83429612611253,-20.35682546970053,-19.887228051713976,-19.42550387215287,-18.971652931017182,-18.525675228306966,-18.087570764022193,-17.657339538162866,-17.23498155072896,-16.820496801720523,-16.41388529113751,-16.015147018979967,-15.624281985247842,-15.241290189941187,-14.866171633059954,-14.49892631460419,-14.13955423457385,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
2400,0.117307957868172,-23.567370456344324,-23.053034331581262,-22.546415784661047,-22.04751481558369,-21.55633142434919,-21.072865610957532,-20.597117375408708,-20.12908671770275,-19.66877363783965,-19.2161781358194,-18.77130021164198,-18.33413986530743,-17.904697096815735,-17.482971906166892,-17.068964293360875,-16.662674258397733,-16.264101801277423,-15.873246921999982,-15.490109620565374,-15.114689896973635,-14.74698775122473,-14.387003183318695,-14.034736193255492,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
2450,0.117307957868172,-23.282313984681295,-22.777928711774553,-22.28111170486942,-21.791862963965908,-21.31018248906401,-20.83607028016372,-20.369526337265025,-19.91055066036796,-19.45914324947251,-19.01530410457867,-18.579033225686427,-18.150330612795816,-17.729196265906815,-17.31563018501943,-16.909632370133636,-16.511202821249476,-16.120341538366908,-15.737048521485976,-15.361323770606631,-14.993167285728923,-14.632579066852806,-14.279559113978324,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
2500,0.117307957868172,-23.008567771861593,-22.51373562681673,-22.026328403753165,-21.5463461026709,-21.07378872356994,-20.60865626645027,-20.15094873131188,-19.700666118154807,-19.25780842697903,-18.822375657784555,-18.394367810571353,-17.973784885339473,-17.56062688208889,-17.154893800819604,-16.756585641531593,-16.365702404224905,-15.982244088899492,-15.606210695555399,-15.237602224192582,-14.876418674811081,-14.522660047410861,-14.17632634199196,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
2550,0.117307957868172,-22.745467469852812,-22.259814123940203,-21.781447972765175,-21.310369016327734,-20.846577254627878,-20.3900726876656,-19.94085531544088,-19.49892513795377,-19.064282155204236,-18.636926367192284,-18.216857773917898,-17.80407637538111,-17.398582171581907,-17.000375162520285,-16.609455348196228,-16.22582272860977,-15.849477303760874,-15.480419073649582,-15.11864803827585,-14.764164197639722,-14.416967551741156,-14.07705810058019,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
2600,0.117307957868172,-22.49239982883219,-22.015572548951567,-21.54590002930049,-21.083382269878964,-20.628019270686988,-20.17981103172455,-19.73875755299164,-19.304858834488297,-18.8781148762145,-18.45852567817025,-18.046091240355523,-17.640811562770367,-17.242686645414757,-16.85171648828869,-16.467901091392154,-16.09124045472518,-15.721734578287736,-15.359383462079858,-15.004187106101506,-14.656145510352717,-14.315258674833458,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
2650,0.117307957868172,-22.248797874791574,-21.7804638936135,-21.319157231307614,-20.864877887873917,-20.41762586331241,-19.97740115762308,-19.544203770805918,-19.11803370286096,-18.698890953788187,-18.286775523587604,-17.881687412259183,-17.48362661980297,-17.092593146218938,-16.708586991507094,-16.331608155667418,-15.961656638699944,-15.598732440604639,-15.242835561381538,-14.893966001030602,-14.552123759551872,-14.217308836945307,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
2700,0.117307957868172,-22.014136623266314,-21.553981660286496,-21.100731290578647,-20.65438551414277,-20.214944330978874,-19.782407741086942,-19.356775744466965,-18.938048341118975,-18.52622553104296,-18.12130731423892,-17.72329369070683,-17.33218466044673,-16.9479802234586,-16.570680379742445,-16.200285129298244,-15.836794472126032,-15.480208408225772,-15.130526937597505,-14.787750060241189,-14.451877776156865,-14.122910085344493,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
2750,0.117307957868172,-21.78792926091132,-21.335656177954498,-20.89016942120712,-20.451468990669195,-20.019554886340725,-19.594427108221694,-19.176085656312093,-18.76453053061196,-18.359761731121274,-17.961779257840043,-17.570583110768233,-17.186173289905895,-16.808549795253004,-16.437712626809564,-16.07366178457555,-15.716397268551004,-15.365919078735887,-15.02222721513024,-14.68532167773402,-14.355202466547267,-14.031869581569945,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
2800,0.117307957868172,-21.56972373640728,-21.125051313175444,-20.68705116878158,-20.255723303225686,-19.83106771650777,-19.413084408627824,-19.001773379585828,-18.597134629381824,-18.19916815801579,-17.80787396548773,-17.423252051797622,-17.045302416945507,-16.67402506093136,-16.309419983755188,-15.951487185416969,-15.60022666591674,-15.255638425254464,-14.917722463430179,-14.586478780443846,-14.261907376295504,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
2850,0.117307957868172,-21.359099710398304,-20.92176152742695,-20.490985573527652,-20.066771848700423,-19.64912035294526,-19.238031086262158,-18.8335040486511,-18.435539240112124,-18.044136660645208,-17.65929631025036,-17.281018188927558,-16.909302296676834,-16.544148633498175,-16.18555719939158,-15.83352799435703,-15.488061018394562,-15.14915627150414,-14.8168137536858,-14.491033464939502,-14.171815405265287,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
2900,0.117307957868172,-21.15566582110417,-20.72540923901541,-20.301608627069132,-19.884263985265335,-19.473375313604027,-19.068942612085188,-18.670965880708813,-18.279445119474936,-17.89438032838354,-17.515771507434625,-17.14361865662817,-16.777921775964213,-16.418680865442735,-16.06589592506374,-15.719566954827203,-15.379693954733165,-15.04627692478159,-14.719315864972515,-14.398810775305899,-14.084761655781781,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
2950,0.117307957868172,-20.959057228132817,-20.535642453392516,-20.118580987950438,-19.707872831806593,-19.30351798496098,-18.90551644741359,-18.513868219164408,-18.12857330021347,-17.749631690560765,-17.377043390206286,-17.01080839915002,-16.650926717391993,-16.297398344932198,-15.950223281770631,-15.609401527907274,-15.274933083342162,-14.946817948075262,-14.625056122106606,-14.30964760543616,-14.00059239806396,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
3000,0.117307957868172,-20.768933402018387,-20.352132630546798,-19.941585925713582,-19.537293287518747,-19.13925471596229,-18.747470211044206,-18.361939772764483,-17.98266340112315,-17.609641096120196,-17.24287285775562,-16.882358686029402,-16.528098580941577,-16.180092542492126,-15.838340570681057,-15.502842665508343,-15.173598826974025,-14.850609055078065,-14.5338733498205,-14.223391711201291,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
3050,0.117307957868172,-20.58497613127143,-20.174572762249735,-19.770327467286815,-19.372240246382674,-18.980311099537307,-18.59454002675071,-18.214927028022867,-17.841472103353816,-17.47417525274354,-17.113036476192033,-16.758055773699283,-16.409233145265326,-16.066568590890142,-15.730062110573728,-15.399713704316074,-15.075523372117209,-14.7574911139771,-14.445616929895781,-14.139900819873217,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
3100,0.117307957868172,-20.406887722370644,-20.00267563545019,-19.60452872283042,-19.212446984511345,-18.826430420492965,-18.446479030775272,-18.072592815358256,-17.704771774241944,-17.343015907426324,-16.987325214911397,-16.637699696697144,-16.2941393527836,-15.956644183170745,-15.625214187858582,-15.299849366847093,-14.980549720136313,-14.667315247726208,-14.360145949616811,-14.059041825808087,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
3150,0.117307957868172,-20.234389371247214,-19.83617226112304,-19.443930371088946,-19.057663701144932,-18.677372251291004,-18.303056021527155,-17.934715011853367,-17.57234922226968,-17.21595865277607,-16.865543303372544,-16.521103174059082,-16.182638264835717,-15.850148575702434,-15.52363410665923,-15.203094857706091,-14.88853082884305,-14.579942020070074,-14.277328431387195,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
3200,0.117307957868172,-20.06721968749543,-19.674810450466314,-19.288289286794708,-18.907656196480627,-18.532911179524064,-18.16405423592502,-17.80108536568347,-17.444004568799453,-17.09281184527296,-16.74750719510398,-16.4080906182925,-16.074562114838557,-15.746921684742132,-15.425169328003221,-15.109305044621815,-14.79932883459794,-14.495240697931566,-14.197040634622727,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
3250,0.117307957868172,-19.905133354854364,-19.518353522570496,-19.13737729481678,-18.762204671593217,-18.392835652899812,-18.029270238736554,-17.671508429103433,-17.319550224000476,-16.973395623427677,-16.633044627385026,-16.29849723587251,-15.969753448890167,-15.646813266437972,-15.329676688515931,-15.018343715124024,-14.712814346262286,-14.413088581930685,-14.119166422129252,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
3300,0.117307957868172,-19.74789991350084,-19.366579129609445,-18.990980037606082,-18.62110263749075,-18.256946929263457,-17.898512912924193,-17.545800588472943,-17.198809955909745,-16.857541015234577,-16.52199376644744,-16.192168209548324,-15.868064344537256,-15.549682171414219,-15.237021690179215,-14.930082900832227,-14.628865803373289,-14.333370397802367,-14.043596684119494,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
3350,0.117307957868172,-19.595302651421555,-19.219278187268767,-18.848895944094046,-18.484155921897393,-18.125058120678812,-17.771602540438295,-17.423789181175824,-17.08161804289144,-16.745089125585118,-16.414202429256864,-16.08895795390666,-15.769355699534541,-15.455395666140488,-15.1470778537245,-14.844402262286565,-14.54736889182671,-14.255977742344907,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
3400,0.117307957868172,-19.44713759363066,-19.076253899573597,-18.710935289596225,-18.35118176369855,-17.996993321880566,-17.648369964142272,-17.305311690483656,-16.967818500904748,-16.635890395405532,-16.30952737398601,-15.988729436646166,-15.673496583386028,-15.363828814205583,-15.05972612910483,-14.761188528083753,-14.468216011142387,-14.180808578280695,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
3450,0.117307957868172,-19.3032125793025,-18.937320868534915,-18.576919337484348,-18.2220079861508,-17.87258681453427,-17.528655822634754,-17.19021501045224,-16.857264377986752,-16.529803925238284,-16.207833652206833,-15.89135355889238,-15.58036364529496,-15.274863911414558,-14.97485435725117,-14.680334982804784,-14.391305788075428,-14.107766773063075,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,False,False,False,False,True,False,False
